Id,Date,TotalActiveZoneMinutes,FatBurnActiveZoneMinutes,CardioActiveZoneMinutes,PeakActiveZoneMinutes
22603,03/09/2023,29,25,4,0
22603,03/10/2023,1,1,0,0
22603,03/11/2023,4,4,0,0
22603,03/12/2023,9,9,0,0
22603,03/13/2023,8,8,0,0
22603,03/14/2023,5,5,0,0
22603,03/15/2023,3,3,0,0
22603,03/16/2023,1,1,0,0
22603,03/17/2023,6,6,0,0
22603,03/18/2023,3,3,0,0
22603,03/19/2023,11,11,0,0
22603,03/20/2023,10,10,0,0
22603,03/21/2023,7,7,0,0
22603,03/22/2023,2,2,0,0
22604,02/28/2023,112,50,62,0
22604,03/01/2023,88,72,16,0
22604,03/02/2023,73,63,4,6
22604,03/03/2023,7,7,0,0
22604,03/04/2023,56,50,6,0
22604,03/05/2023,72,46,24,2
22604,03/06/2023,96,38,54,4
22604,03/07/2023,64,50,14,0
22604,03/08/2023,31,17,14,0
22604,03/09/2023,115,55,48,12
22604,03/10/2023,40,34,6,0
22604,03/11/2023,31,31,0,0
22604,03/12/2023,69,43,26,0
22604,03/13/2023,93,55,38,0
22604,03/14/2023,38,18,20,0
22604,03/15/2023,83,53,30,0
22604,03/16/2023,45,45,0,0
22604,03/17/2023,87,55,32,0
22604,03/18/2023,92,66,26,0
22604,03/19/2023,40,28,8,4
22604,03/20/2023,50,32,18,0
22604,03/21/2023,85,49,36,0
22604,03/22/2023,18,12,6,0
22605,02/27/2023,17,15,2,0
22605,02/28/2023,43,43,0,0
22605,03/01/2023,12,12,0,0
22605,03/02/2023,5,5,0,0
22605,03/03/2023,9,9,0,0
22605,03/04/2023,5,5,0,0
22605,03/05/2023,11,11,0,0
22605,03/06/2023,10,10,0,0
22605,03/07/2023,20,20,0,0
22605,03/08/2023,11,11,0,0
22605,03/09/2023,43,41,2,0
22605,03/10/2023,9,9,0,0
22605,03/11/2023,17,17,0,0
22605,03/12/2023,4,4,0,0
22605,03/13/2023,17,17,0,0
22605,03/14/2023,3,3,0,0
22605,03/15/2023,15,15,0,0
22605,03/16/2023,14,10,4,0
22605,03/17/2023,1,1,0,0
22605,03/18/2023,9,9,0,0
22605,03/19/2023,1,1,0,0
22605,03/20/2023,3,3,0,0
22605,03/21/2023,7,7,0,0
22605,03/22/2023,21,21,0,0
22610,03/03/2023,2,2,0,0
22610,03/04/2023,1,1,0,0
22610,03/05/2023,2,2,0,0
22610,03/07/2023,8,8,0,0
22610,03/08/2023,13,13,0,0
22610,03/10/2023,2,2,0,0
22610,03/11/2023,1,1,0,0
22610,03/14/2023,1,1,0,0
22610,03/16/2023,1,1,0,0
22610,03/17/2023,37,19,18,0
22610,03/18/2023,2,2,0,0
22611,02/28/2023,2,2,0,0
22611,03/01/2023,13,13,0,0
22611,03/02/2023,1,1,0,0
22611,03/04/2023,4,4,0,0
22611,03/06/2023,36,36,0,0
22611,03/07/2023,1,1,0,0
22611,03/08/2023,13,9,4,0
22611,03/09/2023,5,5,0,0
22611,03/10/2023,4,4,0,0
22611,03/13/2023,23,21,2,0
22611,03/14/2023,6,6,0,0
22611,03/15/2023,34,22,12,0
22611,03/16/2023,7,7,0,0
22611,03/17/2023,14,14,0,0
22611,03/18/2023,2,2,0,0
22612,03/01/2023,27,19,8,0
22612,03/02/2023,10,10,0,0
22612,03/03/2023,5,5,0,0
22612,03/04/2023,71,71,0,0
22612,03/05/2023,22,20,2,0
22612,03/06/2023,71,19,28,24
22612,03/07/2023,15,15,0,0
22612,03/09/2023,3,3,0,0
22612,03/20/2023,13,7,6,0
22612,03/21/2023,17,17,0,0
22613,03/07/2023,13,13,0,0
22613,03/08/2023,36,36,0,0
22613,03/09/2023,43,43,0,0
22613,03/10/2023,68,68,0,0
22613,03/11/2023,50,50,0,0
22613,03/12/2023,152,148,4,0
22613,03/13/2023,117,95,22,0
22613,03/14/2023,22,22,0,0
22613,03/15/2023,10,10,0,0
22613,03/16/2023,16,16,0,0
22613,03/19/2023,31,31,0,0
22613,03/20/2023,19,19,0,0
22613,03/21/2023,19,19,0,0
22613,03/22/2023,25,25,0,0
22616,03/01/2023,12,12,0,0
22616,03/02/2023,20,20,0,0
22616,03/03/2023,58,58,0,0
22616,03/04/2023,5,5,0,0
22616,03/06/2023,7,7,0,0
22616,03/08/2023,11,11,0,0
22616,03/09/2023,47,47,0,0
22616,03/10/2023,1,1,0,0
22616,03/11/2023,53,53,0,0
22616,03/12/2023,4,4,0,0
22616,03/13/2023,3,3,0,0
22616,03/14/2023,6,2,0,4
22616,03/20/2023,1,1,0,0
22616,03/22/2023,7,3,4,0
22701,03/03/2023,15,15,0,0
22701,03/04/2023,58,58,0,0
22701,03/05/2023,22,16,6,0
22701,03/06/2023,122,122,0,0
22701,03/07/2023,62,62,0,0
22701,03/08/2023,139,137,2,0
22701,03/09/2023,4,4,0,0
22701,03/10/2023,2,2,0,0
22701,03/11/2023,6,6,0,0
22701,03/13/2023,1,1,0,0
22701,03/14/2023,12,12,0,0
22701,03/15/2023,9,9,0,0
22701,03/16/2023,5,5,0,0
22701,03/17/2023,3,3,0,0
22701,03/18/2023,6,6,0,0
22701,03/20/2023,25,25,0,0
22701,03/21/2023,5,5,0,0
22701,03/22/2023,23,23,0,0
22710,03/07/2023,14,14,0,0
22710,03/08/2023,6,6,0,0
22710,03/09/2023,16,16,0,0
22710,03/10/2023,10,4,6,0
22710,03/11/2023,3,3,0,0
22710,03/13/2023,6,6,0,0
22710,03/22/2023,15,11,4,0
22712,03/03/2023,5,5,0,0
22712,03/04/2023,35,15,20,0
22712,03/05/2023,5,5,0,0
22712,03/07/2023,21,21,0,0
22712,03/08/2023,67,67,0,0
22712,03/09/2023,5,3,2,0
22712,03/10/2023,15,15,0,0
22712,03/11/2023,19,17,2,0
22712,03/12/2023,3,1,2,0
22712,03/13/2023,16,16,0,0
22712,03/14/2023,17,11,6,0
22712,03/15/2023,50,50,0,0
22712,03/16/2023,2,2,0,0
22712,03/18/2023,2,2,0,0
22712,03/19/2023,3,3,0,0
22712,03/20/2023,29,29,0,0
22712,03/21/2023,14,14,0,0
22712,03/22/2023,29,29,0,0
22803,03/07/2023,113,87,26,0
22803,03/08/2023,38,38,0,0
22803,03/09/2023,108,102,6,0
22803,03/10/2023,16,10,6,0
22803,03/12/2023,20,12,8,0
22803,03/13/2023,42,28,14,0
22803,03/17/2023,16,16,0,0
22803,03/18/2023,61,43,18,0
22803,03/19/2023,12,12,0,0
22803,03/20/2023,23,9,14,0
22803,03/21/2023,36,26,10,0
22810,03/07/2023,1,1,0,0
22810,03/08/2023,14,14,0,0
22810,03/09/2023,1,1,0,0
22810,03/10/2023,47,41,6,0
22810,03/11/2023,7,7,0,0
22810,03/12/2023,24,20,4,0
22810,03/13/2023,4,4,0,0
22810,03/15/2023,1,1,0,0
22810,03/18/2023,18,12,6,0
22810,03/19/2023,5,5,0,0
22810,03/20/2023,28,26,2,0
22810,03/21/2023,4,4,0,0
22810,03/22/2023,9,9,0,0
22811,03/07/2023,37,37,0,0
22811,03/08/2023,103,103,0,0
22811,03/09/2023,98,98,0,0
22811,03/10/2023,133,25,108,0
22811,03/11/2023,70,52,18,0
22811,03/12/2023,91,29,62,0
22811,03/13/2023,15,13,2,0
22811,03/14/2023,57,57,0,0
22811,03/15/2023,111,93,18,0
22811,03/16/2023,14,14,0,0
22811,03/17/2023,78,76,2,0
22811,03/18/2023,7,7,0,0
22811,03/19/2023,44,44,0,0
22811,03/20/2023,2,2,0,0
22811,03/21/2023,119,119,0,0
22811,03/22/2023,17,17,0,0
22812,03/07/2023,2,2,0,0
22812,03/11/2023,3,3,0,0
22812,03/15/2023,8,8,0,0
22812,03/16/2023,7,7,0,0
22812,03/17/2023,7,7,0,0
22812,03/18/2023,13,13,0,0
22812,03/20/2023,3,3,0,0
22812,03/21/2023,4,4,0,0
22813,03/07/2023,27,27,0,0
22813,03/08/2023,42,40,2,0
22813,03/09/2023,38,38,0,0
22813,03/10/2023,82,80,2,0
22813,03/11/2023,46,46,0,0
22813,03/12/2023,42,42,0,0
22813,03/13/2023,85,57,28,0
22813,03/14/2023,2,2,0,0
22813,03/15/2023,95,87,8,0
22813,03/16/2023,13,13,0,0
22813,03/17/2023,120,120,0,0
22813,03/19/2023,1,1,0,0
22813,03/20/2023,117,107,10,0
22813,03/21/2023,27,23,4,0
22813,03/22/2023,29,29,0,0
