Id,ActivityDay,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
21414,3/12/2023,431,406,0,0,0,6.55000019073486,0,0
21414,3/13/2023,683,320,30,50,0,4.78000020980835,0.5,2.60999989509583
21414,3/14/2023,426,364,27,6,0,6.19999980926514,0.52999997138977,0.109999999403954
21414,3/15/2023,524,215,79,70,0,2.1800000667572,0.490000009536743,2.86999988555908
21414,3/16/2023,700,291,0,0,0,4.53999996185303,0,0
21414,3/17/2023,555,283,12,17,0,3.84999990463257,0,0
21414,3/18/2023,648,319,18,5,0,4.42999982833862,0.589999973773956,0.330000013113022
21414,3/19/2023,415,304,43,21,0,4.36999988555908,1.08000004291534,1.03999996185303
21414,3/20/2023,584,288,20,7,0,4.3899998664856,0.029999999329448,0.009999999776483
21414,3/21/2023,519,425,32,16,0,6.84999990463257,0.600000023841858,0.550000011920929
21414,3/22/2023,87,135,0,0,0,2.25,0,0
22101,2/24/2023,994,176,0,0,0,2.51999998092651,0,0
22101,2/25/2023,606,347,0,0,0.009999999776483,5.69000005722046,0,0
22101,2/26/2023,568,272,0,0,0,4.25,0,0
22101,2/27/2023,658,295,19,31,0,5.19999980926514,0.839999973773956,2.61999988555908
22101,2/28/2023,635,352,12,48,0,5.53999996185303,0.259999990463257,0.959999978542328
22101,3/1/2023,746,330,2,34,0,5,0.029999999329448,4.21000003814697
22101,3/2/2023,651,378,10,41,0,5.96999979019165,0.209999993443489,3.26999998092651
22101,3/3/2023,757,317,0,0,0,5.03000020980835,0,0
22101,3/4/2023,564,323,13,49,0,6.32000017166138,0.649999976158142,4.38000011444092
22101,3/5/2023,594,263,17,72,0,4.1100001335144,0.959999978542328,5.30000019073486
22101,3/6/2023,667,367,4,40,0,5.32000017166138,0.150000005960464,1.99000000953674
22101,3/7/2023,674,341,12,29,0,4.88000011444092,0.029999999329448,0.150000005960464
22101,3/8/2023,738,337,0,0,0,5.21000003814697,0,0
22101,3/9/2023,702,345,6,46,0,5.15999984741211,0.079999998211861,3.46000003814697
22101,3/10/2023,605,381,3,36,0,6.55999994277954,0.079999998211861,3.14000010490417
22101,3/11/2023,569,325,21,28,0.159999996423721,5.51999998092651,0.219999998807907,0.150000005960464
22101,3/12/2023,779,185,10,0,0,3.22000002861023,0.409999996423721,0
22101,3/13/2023,506,289,25,39,0,5.25,1.4099999666214,2.77999997138977
22101,3/14/2023,520,353,13,45,0,6.80000019073486,0.310000002384186,2.73000001907349
22101,3/15/2023,615,276,3,9,0,5.32000017166138,0.180000007152557,0.689999997615814
22101,3/16/2023,658,310,0,0,0,4.48000001907349,0,0
22101,3/17/2023,595,323,14,46,0,4.90000009536743,0.389999985694885,4.03000020980835
22101,3/18/2023,621,288,4,44,0,4.30999994277954,0.230000004172325,3.49000000953674
22101,3/19/2023,675,291,0,0,0,3.75,0,0
22101,3/20/2023,616,341,0,44,0,4.98999977111816,0,4.38000011444092
22101,3/21/2023,726,352,0,0,0,4.78999996185303,0,0
22101,3/22/2023,470,211,49,83,0,2.98000001907349,0.28999999165535,0.400000005960464
22102,2/24/2023,1440,0,0,0,0,0,0,0
22102,2/25/2023,1440,0,0,0,0,0,0,0
22102,2/26/2023,1440,0,0,0,0,0,0,0
22102,2/27/2023,1440,0,0,0,0,0,0,0
22102,2/28/2023,1440,0,0,0,0,0,0,0
22102,3/1/2023,1440,0,0,0,0,0,0,0
22102,3/2/2023,1440,0,0,0,0,0,0,0
22102,3/3/2023,1440,0,0,0,0,0,0,0
22102,3/4/2023,1440,0,0,0,0,0,0,0
22102,3/5/2023,1440,0,0,0,0,0,0,0
22102,3/6/2023,1440,0,0,0,0,0,0,0
22102,3/7/2023,1440,0,0,0,0,0,0,0
22102,3/8/2023,1440,0,0,0,0,0,0,0
22102,3/9/2023,1440,0,0,0,0,0,0,0
22102,3/10/2023,1440,0,0,0,0,0,0,0
22102,3/11/2023,1440,0,0,0,0,0,0,0
22102,3/12/2023,1440,0,0,0,0,0,0,0
22102,3/13/2023,1440,0,0,0,0,0,0,0
22102,3/14/2023,1440,0,0,0,0,0,0,0
22102,3/15/2023,1440,0,0,0,0,0,0,0
22102,3/16/2023,1440,0,0,0,0,0,0,0
22102,3/17/2023,1440,0,0,0,0,0,0,0
22102,3/18/2023,1440,0,0,0,0,0,0,0
22102,3/19/2023,1440,0,0,0,0,0,0,0
22102,3/20/2023,1440,0,0,0,0,0,0,0
22102,3/21/2023,1440,0,0,0,0,0,0,0
22102,3/22/2023,810,0,0,0,0,0,0,0
22103,2/24/2023,1416,24,0,0,0,0.449999988079071,0,0
22103,2/25/2023,619,241,10,3,0.009999999776483,3.05999994277954,0.189999997615814,0.059999998658895
22103,2/26/2023,515,236,7,1,0,3.01999998092651,0.100000001490116,0
22103,2/27/2023,670,292,0,0,0,4.15000009536743,0,0
22103,2/28/2023,651,306,16,4,0,3.80999994277954,0.490000009536743,0.059999998658895
22103,3/1/2023,638,267,11,2,0,4.30999994277954,0.100000001490116,0
22103,3/2/2023,682,216,0,0,0,3.08999991416931,0,0
22103,3/3/2023,732,191,0,0,0,2.02999997138977,0,0
22103,3/4/2023,487,209,0,0,0,2.72000002861023,0,0
22103,3/5/2023,543,265,29,19,0,2.46000003814697,0.990000009536743,1.10000002384186
22103,3/6/2023,701,293,20,8,0,3.57999992370605,1.13999998569489,0.439999997615814
22103,3/7/2023,1202,238,0,0,0,3.51999998092651,0,0
22103,3/8/2023,768,274,6,0,0,3.57999992370605,0.259999990463257,0
22103,3/9/2023,625,274,0,0,0,3.05999994277954,0,0
22103,3/10/2023,679,201,0,0,0,2.58999991416931,0,0
22103,3/11/2023,549,203,0,0,0,2.34999990463257,0,0
22103,3/12/2023,412,216,14,32,0,3.42000007629395,0.800000011920929,2.32999992370605
22103,3/13/2023,800,147,0,0,0,1.86000001430511,0,0
22103,3/14/2023,763,231,0,0,0,3.19000005722046,0,0
22103,3/15/2023,647,75,0,0,0,1.23000001907349,0,0
22103,3/16/2023,179,299,0,0,0,5.46000003814697,0,0
22103,3/17/2023,918,209,0,0,0,3.69000005722046,0,0
22103,3/18/2023,969,253,0,0,0,3.9300000667572,0,0
22103,3/19/2023,746,264,0,0,0,3.73000001907349,0,0
22103,3/20/2023,810,215,0,0,0,2.95000004768372,0,0
22103,3/21/2023,1355,17,0,0,0,0.219999998807907,0,0
22103,3/22/2023,235,113,0,0,0,1.62000000476837,0,0
22110,2/24/2023,1440,0,0,0,0,0,0,0
22110,2/25/2023,1440,0,0,0,0,0,0,0
22110,2/26/2023,1440,0,0,0,0,0,0,0
22110,2/27/2023,1378,62,0,0,0,0.639999985694885,0,0
22110,2/28/2023,854,334,10,9,0,5.05000019073486,0.150000005960464,0.230000004172325
22110,3/1/2023,1432,8,0,0,0,0.090000003576279,0,0
22110,3/2/2023,1089,351,0,0,0,4.92999982833862,0,0
22110,3/3/2023,600,459,0,0,0,6.5,0,0
22110,3/4/2023,855,286,0,0,0,3.75999999046326,0,0
22110,3/5/2023,728,218,7,0,0,2.97000002861023,0.079999998211861,0
22110,3/6/2023,839,356,0,0,0,5.1100001335144,0,0
22110,3/7/2023,646,322,0,0,0,4.23999977111816,0,0
22110,3/8/2023,633,370,0,0,0,5.19000005722046,0,0
22110,3/9/2023,656,392,0,0,0,5.21000003814697,0,0
22110,3/10/2023,604,485,7,1,0,6.6399998664856,0.119999997317791,0.029999999329448
22110,3/11/2023,790,235,0,0,0,3.27999997138977,0,0
22110,3/12/2023,947,288,0,0,0,3.77999997138977,0,0
22110,3/13/2023,773,208,0,0,0,2.63000011444092,0,0
22110,3/14/2023,1440,0,0,0,0,0,0,0
22110,3/15/2023,1012,365,0,0,0,5.46000003814697,0,0
22110,3/16/2023,623,157,0,0,0,1.95000004768372,0,0
22110,3/17/2023,1113,301,0,0,0,3.76999998092651,0,0
22110,3/18/2023,1356,1,0,0,0,0,0,0
22110,3/19/2023,1440,0,0,0,0,0,0,0
22110,3/20/2023,1045,395,0,0,0,5.65000009536743,0,0
22110,3/21/2023,701,337,0,0,0,4.71999979019165,0,0
22110,3/22/2023,567,232,6,1,0,3.6800000667572,0.219999998807907,0.059999998658895
22111,2/24/2023,443,480,0,0,0,7.3600001335144,0,0
22111,2/25/2023,1190,250,0,0,0,3.19000005722046,0,0
22111,2/26/2023,706,339,0,0,0,4.57999992370605,0,0
22111,2/27/2023,542,447,0,0,0,6.44000005722046,0,0
22111,2/28/2023,462,464,0,0,0,6.84999990463257,0,0
22111,3/1/2023,637,403,9,0,0,5.57000017166138,0.469999998807907,0
22111,3/2/2023,561,408,0,0,0,6.73999977111816,0,0
22111,3/3/2023,609,300,21,1,0,4.6100001335144,0.550000011920929,0.029999999329448
22111,3/4/2023,501,315,0,0,0,4.59999990463257,0,0
22111,3/5/2023,540,322,0,0,0,4.94999980926514,0,0
22111,3/6/2023,611,482,9,4,0,6.3899998664856,0.119999997317791,0.100000001490116
22111,3/7/2023,440,527,0,0,0,7.78999996185303,0,0
22111,3/8/2023,571,468,0,0,0,6.67999982833862,0,0
22111,3/9/2023,575,376,0,0,0,5.32000017166138,0,0
22111,3/10/2023,416,488,5,4,0,8.71000003814697,0.219999998807907,0.25
22111,3/11/2023,563,227,0,0,0,2.75,0,0
22111,3/12/2023,602,342,7,0,0,4.80999994277954,0.219999998807907,0
22111,3/13/2023,511,271,35,0,0,3.52999997138977,1.20000004768372,0
22111,3/14/2023,507,306,9,9,0,3.41000008583069,0.219999998807907,0.46000000834465
22111,3/15/2023,645,310,0,0,0,5.55999994277954,0,0
22111,3/16/2023,582,212,0,0,0,3.03999996185303,0,0
22111,3/17/2023,412,299,10,0,0,4.61999988555908,0.589999973773956,0
22111,3/18/2023,637,365,5,5,0,5.17999982833862,0.28999999165535,0.360000014305115
22111,3/19/2023,533,325,16,4,0,5.19000005722046,0.72000002861023,0.319999992847443
22111,3/20/2023,627,392,0,0,0,6.34999990463257,0,0
22111,3/21/2023,513,441,0,0,0,6.30999994277954,0,0
22111,3/22/2023,112,194,7,0,0,3.08999991416931,0.379999995231628,0
22112,2/24/2023,1440,0,0,0,0,0,0,0
22112,2/25/2023,1440,0,0,0,0,0,0,0
22112,2/26/2023,1440,0,0,0,0,0,0,0
22112,2/27/2023,1190,129,51,8,0,0.469999998807907,0.379999995231628,0.239999994635582
22112,2/28/2023,767,243,0,0,0,3.96000003814697,0,0
22112,3/1/2023,1000,300,21,7,0,4.23999977111816,0.75,0.449999988079071
22112,3/2/2023,735,282,14,3,0,4.09000015258789,0.509999990463257,0.150000005960464
22112,3/3/2023,857,261,0,0,0,3.33999991416931,0,0
22112,3/4/2023,867,142,0,0,0,2.63000011444092,0,0
22112,3/5/2023,1087,11,0,0,0,0.070000000298023,0,0
22112,3/6/2023,1315,125,0,0,0,1.63999998569489,0,0
22112,3/7/2023,860,209,0,0,0,3.14000010490417,0,0
22112,3/8/2023,944,325,0,0,0,4.57999992370605,0,0
22112,3/9/2023,1150,6,0,0,0,0.03999999910593,0,0
22112,3/10/2023,1117,300,4,19,0,3.5699999332428,0.200000002980232,1.29999995231628
22112,3/11/2023,983,67,0,0,0,0.740000009536743,0,0
22112,3/12/2023,975,165,0,0,0,2.07999992370606,0,0
22112,3/13/2023,897,180,0,0,0,3.67000007629395,0,0
22112,3/14/2023,1112,145,0,0,0,1.53999996185303,0,0
22112,3/15/2023,1054,248,0,0,0,3.32999992370605,0,0
22112,3/16/2023,481,135,0,0,0,1.27999997138977,0,0
22112,3/17/2023,1205,235,0,0,0,3.11999988555908,0,0
22112,3/18/2023,823,164,0,0,0,2.07999992370606,0,0
22112,3/19/2023,0,13,0,0,0,0.079999998211861,0,0
22112,3/20/2023,952,320,7,0,0,4.5,0.119999997317791,0
22112,3/21/2023,877,54,0,0,0,0.490000009536743,0,0
22112,3/22/2023,687,120,0,0,0,1.72000002861023,0,0
22113,2/24/2023,444,350,200,35,0,3.42000007629395,2.76999998092651,1.11000001430511
22113,2/25/2023,1238,191,11,0,0,2.95000004768372,0.310000002384186,0
22113,2/26/2023,874,192,36,8,0,3.4300000667572,0.8299999833107,0.449999988079071
22113,2/27/2023,480,340,186,56,0,2.66000008583069,2.66000008583069,1.87999999523163
22113,2/28/2023,612,345,74,20,0,3.82999992370605,1.27999997138977,1.12999999523163
22113,3/1/2023,505,327,206,37,0,2.52999997138977,3.40000009536743,1.60000002384186
22113,3/2/2023,448,314,210,24,0,3.88000011444092,3.25999999046326,0.959999978542328
22113,3/3/2023,657,417,75,12,0,6.26999998092651,1.46000003814697,0.699999988079071
22113,3/4/2023,936,200,0,0,0,3.30999994277954,0,0
22113,3/5/2023,1173,209,0,0,0,3.15000009536743,0,0
22113,3/6/2023,567,409,85,8,0,6.76000022888184,1.75,0.349999994039536
22113,3/7/2023,854,359,20,3,0,6.21000003814697,0.629999995231628,0.209999993443489
22113,3/8/2023,824,113,0,0,0,1.6599999666214,0,0
22113,3/9/2023,885,323,121,15,0,3.90000009536743,1.80999994277954,0.600000023841858
22113,3/10/2023,1256,172,4,8,0,3.75,0.200000002980232,0.490000009536743
22113,3/11/2023,956,183,0,0,0,2.79999995231628,0,0
22113,3/12/2023,1077,138,0,0,0,2.03999996185303,0,0
22113,3/13/2023,885,230,14,9,0,4.40999984741211,0.310000002384186,0.159999996423721
22113,3/14/2023,1082,225,27,8,0,3.21000003814697,0.409999996423721,0.409999996423721
22113,3/15/2023,972,211,17,16,0,3.96000003814697,0.9200000166893,1.21000003814697
22113,3/16/2023,1044,179,3,7,0,3.69000005722046,0.150000005960464,0.540000021457672
22113,3/17/2023,931,190,4,11,0,4,0.209999993443489,0.819999992847443
22113,3/18/2023,1022,221,14,10,0,4.15000009536743,0.310000002384186,0.019999999552965
22113,3/19/2023,837,273,22,26,0,4.92999982833862,0.6700000166893,1.26999998092651
22113,3/20/2023,892,396,132,20,0,5.01999998092651,2.01999998092651,0.850000023841858
22113,3/21/2023,602,307,230,25,0,2.70000004768372,3.67000007629395,1.11000001430511
22113,3/22/2023,178,214,99,24,0,2.13000011444092,2.15000009536743,1.03999996185303
22114,2/25/2023,551,175,12,66,0,2.07999992370606,0.140000000596046,3.75
22114,2/26/2023,539,302,0,0,0,4.75,0,0
22114,2/27/2023,423,357,56,66,0,5.80000019073486,1.22000002861023,4.23000001907349
22114,2/28/2023,591,378,5,5,0,6.76999998092651,0.28999999165535,0.409999996423721
22114,3/1/2023,588,351,14,45,0,5.59999990463257,0.330000013113022,3.22000002861023
22114,3/2/2023,506,442,10,1,0,6.65999984741211,0.159999996423721,0
22114,3/3/2023,605,342,5,0,0,5.82000017166138,0.119999997317791,0
22114,3/4/2023,469,268,49,59,0,3.57999992370605,1.05999994277954,3.73000001907349
22114,3/5/2023,459,353,1,29,0,5.05999994277954,0.019999999552965,2.28999996185303
22114,3/6/2023,642,392,7,4,0,6.84000015258789,0.400000005960464,0.310000002384186
22114,3/7/2023,572,348,0,0,0,5.94999980926514,0,0
22114,3/8/2023,542,342,54,60,0,4.92999982833862,0.959999978542328,3.14000010490417
22114,3/9/2023,576,397,0,0,0,6.67999982833862,0,0
22114,3/10/2023,531,380,18,52,0,6.55000019073486,0.370000004768372,2.97000002861023
22114,3/11/2023,419,286,18,61,0,5.51000022888184,0.170000001788139,3.98000001907349
22114,3/12/2023,787,322,8,1,0,4.32999992370605,0.259999990463257,0.059999998658895
22114,3/13/2023,621,357,14,34,0,5.76999998092651,0.300000011920929,1.54999995231628
22114,3/14/2023,602,274,0,0,0,5.84000015258789,0,0
22114,3/15/2023,431,268,0,0,0,4.26000022888184,0,0
22114,3/16/2023,630,214,26,60,0,3.10999989509583,0.469999998807907,2.9300000667572
22114,3/17/2023,671,289,0,0,0,5.21999979019165,0,0
22114,3/18/2023,578,228,28,63,0,3.36999988555908,1.23000001907349,3.83999991416931
22114,3/19/2023,603,237,2,22,0,3.54999995231628,0.070000000298023,1.74000000953674
22114,3/20/2023,614,384,0,0,0,7.3899998664856,0,0
22114,3/21/2023,593,373,13,47,0,5.69000005722046,0.360000014305115,2.58999991416931
22114,3/22/2023,60,238,9,0,0,4.53999996185303,0.469999998807907,0
22115,2/25/2023,788,225,11,0,0,2.82999992370605,0.090000003576279,0
22115,2/26/2023,657,272,26,16,0,3.50999999046326,0.389999985694885,0.389999985694885
22115,2/27/2023,494,428,0,0,0,6.28999996185303,0,0
22115,2/28/2023,593,409,44,33,0,6.6100001335144,0.589999973773956,0.560000002384186
22115,3/1/2023,630,390,23,11,0,6.07000017166138,0.910000026226044,0.180000007152557
22115,3/2/2023,484,416,23,0,0,6.17000007629395,0.349999994039536,0
22115,3/3/2023,351,412,0,0,0,6.30999994277954,0,0
22115,3/4/2023,549,288,0,0,0,3.55999994277954,0,0
22115,3/5/2023,206,282,45,12,0,3.55999994277954,0.680000007152557,0.200000002980232
22115,3/6/2023,287,479,0,0,0,7.30999994277954,0,0
22115,3/7/2023,738,448,4,3,0,6.57999992370605,0.109999999403954,0.129999995231628
22115,3/8/2023,385,414,0,0,0,6.55000019073486,0,0
22115,3/9/2023,543,447,0,0,0,6.73999977111816,0,0
22115,3/10/2023,551,424,0,0,0,6.17999982833862,0,0
22115,3/11/2023,295,176,0,0,0,1.85000002384186,0,0
22115,3/12/2023,1020,201,0,0,0,2.46000003814697,0,0
22115,3/13/2023,579,294,13,9,0.070000000298023,4.09000015258789,0.610000014305115,0.620000004768372
22115,3/14/2023,659,306,0,0,0,4.3600001335144,0,0
22115,3/15/2023,636,173,10,4,0,2.32999992370605,0.159999996423721,0.100000001490116
22115,3/16/2023,586,268,0,0,0,3.27999997138977,0,0
22115,3/17/2023,731,291,8,3,0,4.42000007629395,0.409999996423721,0.200000002980232
22115,3/18/2023,477,283,56,25,0.059999998658895,3.98000001907349,1.10000002384186,0.870000004768372
22115,3/19/2023,817,225,0,0,0,3.13000011444092,0,0
22115,3/20/2023,518,409,10,9,0,6.6100001335144,0.119999997317791,0.100000001490116
22115,3/21/2023,470,461,21,3,0,6.21999979019165,0.270000010728836,0.050000000745058
22115,3/22/2023,122,223,0,0,0,3.5,0,0
22116,2/25/2023,558,330,5,5,0,5.80000019073486,0.310000002384186,0.319999992847443
22116,2/26/2023,524,289,20,54,0,3.4300000667572,0.340000003576279,2.59999990463257
22116,2/27/2023,724,512,5,2,0,8.92000007629395,0.28999999165535,0.119999997317791
22116,2/28/2023,548,634,4,0,0,10.5799999237061,0.059999998658895,0
22116,3/1/2023,613,470,7,2,0,8.0600004196167,0.150000005960464,0.009999999776483
22116,3/2/2023,603,483,1,3,0,7.59999990463257,0.009999999776483,0.019999999552965
22116,3/3/2023,637,422,2,5,0,6.34999990463257,0.009999999776483,0.070000000298023
22116,3/4/2023,823,328,0,0,0,4.38000011444092,0,0
22116,3/5/2023,530,514,0,0,0,8.98999977111816,0,0
22116,3/6/2023,583,428,0,0,0,7.21999979019165,0,0
22116,3/7/2023,599,496,0,0,0,9.18000030517578,0,0
22116,3/8/2023,493,428,0,0,0,6.78000020980835,0,0
22116,3/9/2023,754,511,0,0,0,7.84000015258789,0,0
22116,3/10/2023,593,458,5,6,0,6.94000005722046,0.340000003576279,0.430000007152557
22116,3/11/2023,693,284,0,0,0,3.65000009536743,0,0
22116,3/12/2023,1025,415,0,0,0,6.80999994277954,0,0
22116,3/13/2023,718,280,0,0,0,5.15999984741211,0,0
22116,3/14/2023,1189,222,14,15,0,4.21999979019165,0.860000014305115,0.990000009536743
22116,3/15/2023,613,344,0,0,0,4.86999988555908,0,0
22116,3/16/2023,609,298,0,0,0,4.23999977111816,0,0
22116,3/17/2023,471,329,11,26,0,6.32999992370605,0.759999990463257,1.72000002861023
22116,3/18/2023,798,341,12,8,0,4.8899998664856,0.219999998807907,0.46000000834465
22116,3/19/2023,634,244,0,0,0,3.35999989509583,0,0
22116,3/20/2023,715,449,10,11,0.009999999776483,6.44999980926514,0.550000011920929,0.8299999833107
22116,3/21/2023,521,542,0,0,0,8.43000030517578,0,0
22116,3/22/2023,233,232,0,0,0,3.92000007629395,0,0
22117,2/25/2023,669,173,0,0,0,1.87000000476837,0,0
22117,2/26/2023,609,111,0,0,0,1.21000003814697,0,0
22117,2/27/2023,642,265,0,0,0,4.48000001907349,0,0
22117,2/28/2023,515,335,19,9,0,6.65999984741211,0.910000026226044,0.550000011920929
22117,3/1/2023,596,333,7,3,0,4.71999979019165,0.330000013113022,0.219999998807907
22117,3/2/2023,711,311,0,0,0,5.21000003814697,0,0
22117,3/3/2023,541,272,0,0,0,3.82999992370605,0,0
22117,3/4/2023,588,252,19,7,0,5.42999982833862,1.02999997138977,0.519999980926514
22117,3/5/2023,614,200,9,13,0,3.67000007629395,0.560000002384186,0.899999976158142
22117,3/6/2023,592,328,0,0,0,5.28999996185303,0,0
22117,3/7/2023,733,252,0,0,0,4.44999980926514,0,0
22117,3/8/2023,576,309,7,5,0,4.17999982833862,0.100000001490116,0.25
22117,3/9/2023,656,281,2,11,0,4.26999998092651,0.03999999910593,0.850000023841858
22117,3/10/2023,650,327,0,0,0,5.5,0,0
22117,3/11/2023,738,243,0,0,0,3.00999999046326,0,0
22117,3/12/2023,1049,72,0,0,0,0.899999976158142,0,0
22117,3/13/2023,493,241,11,93,0,3.69000005722046,0.6700000166893,7
22117,3/14/2023,742,155,0,0,0,1.87999999523163,0,0
22117,3/15/2023,1348,92,0,0,0,1.48000001907349,0,0
22117,3/16/2023,1440,0,0,0,0,0,0,0
22117,3/17/2023,1440,0,0,0,0,0,0,0
22117,3/18/2023,1440,0,0,0,0,0,0,0
22117,3/19/2023,1440,0,0,0,0,0,0,0
22117,3/20/2023,1440,0,0,0,0,0,0,0
22117,3/21/2023,1440,0,0,0,0,0,0,0
22117,3/22/2023,812,0,0,0,0,0,0,0
22118,2/25/2023,534,335,23,19,0.03999999910593,5.15999984741211,0.340000003576279,1.14999997615814
22118,2/26/2023,691,275,16,40,0.019999999552965,3.82999992370605,0.319999992847443,2.1800000667572
22118,2/27/2023,669,280,0,0,0,3.74000000953674,0,0
22118,2/28/2023,451,433,0,0,0,6.11999988555908,0,0
22118,3/1/2023,493,392,11,67,0,5.21000003814697,0.310000002384186,4.15000009536743
22118,3/2/2023,584,404,5,10,0,5.94000005722046,0.150000005960464,0.490000009536743
22118,3/3/2023,533,444,10,5,0,5.57000017166138,0.280000001192093,0.280000001192093
22118,3/4/2023,263,200,96,197,0,2.05999994277954,1.35000002384186,7.44000005722046
22118,3/5/2023,572,276,61,176,0,3.13000011444092,0.560000002384186,6.42999982833862
22118,3/6/2023,611,384,0,0,0,5.38000011444092,0,0
22118,3/7/2023,508,424,0,0,0,6.75,0,0
22118,3/8/2023,561,321,15,75,0,4.23000001907349,0.389999985694885,4.19000005722046
22118,3/9/2023,536,401,3,13,0,5.53999996185303,0.129999995231628,0.75
22118,3/10/2023,325,501,6,2,0,7.53000020980835,0.340000003576279,0.119999997317791
22118,3/11/2023,0,274,124,161,0,3.6800000667572,1.42999994754791,8.97000026702881
22118,3/12/2023,603,386,91,112,0,4.3899998664856,0.490000009536743,5.57000017166138
22118,3/13/2023,540,245,3,67,0,2.65000009536743,0.009999999776483,0.330000013113022
22118,3/14/2023,431,352,62,5,0.070000000298023,3.0699999332428,0.72000002861023,0.100000001490116
22118,3/15/2023,637,256,36,73,0,2.41000008583069,0.509999990463257,3.79999995231628
22118,3/16/2023,666,212,33,7,0,2.32999992370605,0.330000013113022,0.140000000596046
22118,3/17/2023,351,310,90,63,0.28999999165535,4.15999984741211,1.21000003814697,2.15000009536743
22118,3/18/2023,626,196,64,155,0,1.8400000333786,0.560000002384186,3.57999992370605
22118,3/19/2023,404,201,13,1,0.100000001490116,2.52999997138977,0.140000000596046,0.009999999776483
22118,3/20/2023,1440,0,0,0,0,0,0,0
22119,2/25/2023,643,251,26,0,0,3.6800000667572,0.409999996423721,0
22119,2/26/2023,686,217,21,3,0,3.55999994277954,0.300000011920929,0.059999998658895
22119,2/27/2023,627,358,30,4,0,6.23999977111816,0.839999973773956,0.200000002980232
22119,2/28/2023,641,373,5,6,0,7.17999982833862,0.25,0.409999996423721
22119,3/1/2023,482,412,37,1,0,8.07999992370605,0.939999997615814,0.029999999329448
22119,3/2/2023,522,383,0,0,0,6.55000019073486,0,0
22119,3/3/2023,678,331,7,1,0,6.34000015258789,0.140000000596046,0.03999999910593
22119,3/4/2023,676,101,0,0,0,1.69000005722046,0,0
22119,3/5/2023,795,218,0,0,0,3.27999997138977,0,0
22119,3/6/2023,598,350,25,6,0,6.19999980926514,0.439999997615814,0.189999997615814
22119,3/7/2023,580,345,0,0,0,5.65999984741211,0,0
22119,3/8/2023,770,210,25,3,0,3.44000005722046,0.439999997615814,0.119999997317791
22119,3/9/2023,1127,278,33,2,0,4.44000005722046,0.75,0.109999999403954
22119,3/10/2023,585,351,12,3,0,6.21999979019165,0.349999994039536,0.170000001788139
22119,3/11/2023,493,185,19,13,0,2.53999996185303,0.419999986886978,0.379999995231628
22119,3/12/2023,1168,198,8,1,0,2.84999990463257,0.230000004172325,0.050000000745058
22119,3/13/2023,659,171,10,2,0,2.16000008583069,0.150000005960464,0.070000000298023
22119,3/14/2023,660,239,0,0,0,4.84000015258789,0,0
22119,3/15/2023,897,191,29,33,0,3.75999999046326,0.77999997138977,1.96000003814697
22119,3/16/2023,703,151,0,0,0,1.9099999666214,0,0
22119,3/17/2023,682,229,16,3,0,3.88000011444092,0.479999989271164,0.100000001490116
22119,3/18/2023,663,251,19,5,0,3.49000000953674,0.589999973773956,0.239999994635582
22119,3/19/2023,787,154,23,23,0,2.53999996185303,0.52999997138977,1.11000001430511
22119,3/20/2023,1128,288,21,3,0,4.07000017166138,0.389999985694885,0.129999995231628
22119,3/21/2023,586,346,0,0,0,5.34999990463257,0,0
22119,3/22/2023,126,144,45,8,0,2.33999991416931,0.930000007152557,0.409999996423721
22120,2/25/2023,598,203,50,78,0,3.04999995231628,1.5,3.75
22120,2/26/2023,757,162,13,32,0,3.64000010490417,0.709999978542328,2.30999994277954
22120,2/27/2023,585,337,17,36,0,5.23999977111816,0.689999997615814,0.930000007152557
22120,2/28/2023,596,364,13,32,0,6.15999984741211,0.28999999165535,0.600000023841858
22120,3/1/2023,722,305,0,0,0,4.94999980926514,0,0
22120,3/2/2023,549,322,22,65,0,4.84000015258789,0.72000002861023,2.19000005722046
22120,3/3/2023,683,242,0,0,0,3.71000003814697,0,0
22120,3/4/2023,445,216,46,66,0,3.33999991416931,0.879999995231628,3.55999994277954
22120,3/5/2023,637,242,11,36,0,4.1100001335144,0.330000013113022,1.87999999523163
22120,3/6/2023,649,320,30,17,0,5.28000020980835,0.6700000166893,0.6700000166893
22120,3/7/2023,576,302,44,39,0,4.76999998092651,0.620000004768372,0.959999978542328
22120,3/8/2023,1182,246,2,10,0,3.75999999046326,0.050000000745058,0.200000002980232
22120,3/9/2023,529,322,19,55,0,5.34000015258789,0.270000010728836,1.75999999046326
22120,3/10/2023,686,301,8,2,0,4.15999984741211,0.009999999776483,0
22120,3/11/2023,806,197,0,0,0,3.44000005722046,0,0
22120,3/12/2023,836,19,0,0,0,0.219999998807907,0,0
22120,3/13/2023,1160,233,25,22,0,3.60999989509583,0.090000003576279,0.400000005960464
22120,3/14/2023,647,199,0,0,0,3.3199999332428,0,0
22120,3/15/2023,708,139,5,23,0,2.24000000953674,0.189999997615814,0.939999997615814
22120,3/16/2023,1278,126,9,27,0,1.92999994754791,0.689999997615814,2.08999991416931
22120,3/17/2023,902,24,0,0,0,0.219999998807907,0,0
22120,3/18/2023,700,199,17,48,0,2.76999998092651,0.109999999403954,2.57999992370605
22120,3/19/2023,689,159,5,33,0,2.30999994277954,0.270000010728836,2.10999989509583
