Id,ActivityDay,Calories
21323,3/16/2023,2027
21323,3/17/2023,1927
21323,3/18/2023,2130
21323,3/19/2023,2587
21323,3/20/2023,3145
21323,3/21/2023,3061
21323,3/22/2023,725
21324,2/28/2023,2940
21324,3/1/2023,2802
21324,3/2/2023,2679
21324,3/3/2023,3215
21324,3/4/2023,2206
21324,3/5/2023,2330
21324,3/6/2023,2870
21324,3/7/2023,3078
21324,3/8/2023,2881
21324,3/9/2023,2923
21324,3/10/2023,3075
21324,3/11/2023,2478
21324,3/12/2023,2586
21324,3/13/2023,2269
21324,3/14/2023,2586
21324,3/15/2023,2468
21324,3/16/2023,2202
21324,3/17/2023,2480
21324,3/18/2023,2106
21324,3/19/2023,1941
21324,3/20/2023,627
21325,2/28/2023,2800
21325,3/1/2023,3087
21325,3/2/2023,2799
21325,3/3/2023,3226
21325,3/4/2023,2561
21325,3/5/2023,2873
21325,3/6/2023,2953
21325,3/7/2023,2916
21325,3/8/2023,2905
21325,3/9/2023,2814
21325,3/10/2023,3116
21325,3/11/2023,2333
21325,3/12/2023,2027
21325,3/13/2023,2058
21325,3/14/2023,2569
21325,3/15/2023,2459
21325,3/16/2023,2613
21325,3/17/2023,2725
21325,3/18/2023,2852
21325,3/19/2023,3562
21325,3/20/2023,3273
21325,3/21/2023,3208
21325,3/22/2023,0
21326,3/1/2023,2954
21326,3/2/2023,2943
21326,3/3/2023,3254
21326,3/4/2023,2934
21326,3/5/2023,2082
21326,3/6/2023,2876
21326,3/7/2023,2971
21326,3/8/2023,2827
21326,3/9/2023,3156
21326,3/10/2023,3282
21326,3/11/2023,2720
21326,3/12/2023,2533
21326,3/13/2023,2366
21326,3/14/2023,2277
21326,3/15/2023,2668
21326,3/16/2023,2013
21326,3/17/2023,2754
21326,3/18/2023,2077
21326,3/19/2023,2937
21326,3/20/2023,2836
21326,3/21/2023,3134
21326,3/22/2023,1633
21327,3/1/2023,1330
21327,3/2/2023,1330
21327,3/3/2023,2100
21327,3/4/2023,2361
21327,3/5/2023,1955
21327,3/6/2023,2346
21327,3/7/2023,2564
21327,3/8/2023,2671
21327,3/9/2023,2742
21327,3/10/2023,2506
21327,3/11/2023,2078
21327,3/12/2023,1937
21327,3/13/2023,2026
21327,3/14/2023,2352
21327,3/15/2023,2256
21327,3/16/2023,2511
21327,3/17/2023,2410
21327,3/18/2023,2010
21327,3/19/2023,2086
21327,3/20/2023,2449
21327,3/21/2023,483
21328,3/1/2023,3006
21328,3/2/2023,3169
21328,3/3/2023,4044
21328,3/4/2023,3839
21328,3/5/2023,1705
21328,3/6/2023,3531
21328,3/7/2023,3634
21328,3/8/2023,4088
21328,3/9/2023,2971
21328,3/10/2023,3116
21328,3/11/2023,1963
21328,3/12/2023,2235
21328,3/13/2023,2465
21328,3/14/2023,2122
21328,3/15/2023,2452
21328,3/16/2023,2131
21328,3/17/2023,2319
21328,3/18/2023,2794
21328,3/19/2023,2202
21328,3/20/2023,3525
21328,3/21/2023,3318
21328,3/22/2023,2300
21411,3/1/2023,2956
21411,3/2/2023,2495
21411,3/3/2023,2669
21411,3/4/2023,2870
21411,3/5/2023,2241
21411,3/6/2023,1918
21411,3/7/2023,2626
21411,3/8/2023,2435
21411,3/9/2023,2608
21411,3/10/2023,2852
21411,3/11/2023,2918
21411,3/12/2023,2607
21411,3/13/2023,3042
21411,3/14/2023,1503
21411,3/15/2023,2392
21411,3/16/2023,2968
21411,3/17/2023,2868
21411,3/18/2023,2083
21411,3/19/2023,2286
21411,3/20/2023,2674
21411,3/21/2023,2911
21411,3/22/2023,827
21412,3/1/2023,2087
21412,3/2/2023,1990
21412,3/3/2023,1886
21412,3/4/2023,2035
21412,3/5/2023,1788
21412,3/6/2023,2310
21412,3/7/2023,2052
21412,3/8/2023,2095
21412,3/9/2023,2164
21412,3/10/2023,2091
21412,3/11/2023,1619
21412,3/12/2023,1524
21412,3/13/2023,1473
21412,3/14/2023,2012
21412,3/15/2023,2008
21412,3/16/2023,1596
21412,3/17/2023,1684
21412,3/18/2023,1858
21412,3/19/2023,1630
21412,3/20/2023,2060
21412,3/21/2023,2054
21412,3/22/2023,1112
21413,3/1/2023,2700
21413,3/2/2023,2851
21413,3/3/2023,2680
21413,3/4/2023,2425
21413,3/5/2023,1884
21413,3/6/2023,2763
21413,3/7/2023,2633
21413,3/8/2023,2775
21413,3/9/2023,2906
21413,3/10/2023,3038
21413,3/11/2023,1944
21413,3/12/2023,2117
21413,3/13/2023,2832
21413,3/14/2023,2796
21413,3/15/2023,3045
21413,3/16/2023,2989
21413,3/17/2023,2928
21413,3/18/2023,2396
21413,3/19/2023,2209
21413,3/20/2023,1928
21413,3/21/2023,2734
21413,3/22/2023,1589
21414,3/1/2023,2798
21414,3/2/2023,3114
21414,3/3/2023,3519
21414,3/4/2023,2858
21414,3/5/2023,2706
21414,3/6/2023,2924
21414,3/7/2023,2912
21414,3/8/2023,2805
21414,3/9/2023,3251
21414,3/10/2023,2118
21414,3/11/2023,3118
21414,3/12/2023,2579
21414,3/13/2023,2875
21414,3/14/2023,2636
21414,3/15/2023,2960
21414,3/16/2023,2207
21414,3/17/2023,2445
21414,3/18/2023,2384
21414,3/19/2023,2624
21414,3/20/2023,2415
21414,3/21/2023,2813
21414,3/22/2023,1114
22101,2/24/2023,1558
22101,2/25/2023,1933
22101,2/26/2023,1779
22101,2/27/2023,2066
22101,2/28/2023,2211
22101,3/1/2023,2163
22101,3/2/2023,2247
22101,3/3/2023,1845
22101,3/4/2023,2253
22101,3/5/2023,2125
22101,3/6/2023,2253
22101,3/7/2023,2092
22101,3/8/2023,1872
22101,3/9/2023,2238
22101,3/10/2023,2184
22101,3/11/2023,2127
22101,3/12/2023,1663
22101,3/13/2023,2142
22101,3/14/2023,2314
22101,3/15/2023,1885
22101,3/16/2023,1780
22101,3/17/2023,2176
22101,3/18/2023,2019
22101,3/19/2023,1748
22101,3/20/2023,2165
22101,3/21/2023,1921
22101,3/22/2023,1820
22102,2/24/2023,1474
22102,2/25/2023,1474
22102,2/26/2023,1474
22102,2/27/2023,1474
22102,2/28/2023,1474
22102,3/1/2023,1474
22102,3/2/2023,1474
22102,3/3/2023,1474
22102,3/4/2023,1474
22102,3/5/2023,1474
22102,3/6/2023,1474
22102,3/7/2023,1474
22102,3/8/2023,1474
22102,3/9/2023,1474
22102,3/10/2023,1474
22102,3/11/2023,1474
22102,3/12/2023,1474
22102,3/13/2023,1474
22102,3/14/2023,1474
22102,3/15/2023,1474
22102,3/16/2023,1474
22102,3/17/2023,1474
22102,3/18/2023,1474
22102,3/19/2023,1474
22102,3/20/2023,1474
22102,3/21/2023,1474
22102,3/22/2023,830
22103,2/24/2023,1370
22103,2/25/2023,1931
22103,2/26/2023,1868
22103,2/27/2023,1978
22103,2/28/2023,2119
22103,3/1/2023,2065
22103,3/2/2023,1808
22103,3/3/2023,1772
22103,3/4/2023,1789
22103,3/5/2023,2161
22103,3/6/2023,2117
22103,3/7/2023,1854
22103,3/8/2023,1937
22103,3/9/2023,1898
22103,3/10/2023,1736
22103,3/11/2023,1768
22103,3/12/2023,2016
22103,3/13/2023,1664
22103,3/14/2023,1789
22103,3/15/2023,1473
22103,3/16/2023,1955
22103,3/17/2023,1750
22103,3/18/2023,1856
22103,3/19/2023,1879
22103,3/20/2023,1724
22103,3/21/2023,1341
22103,3/22/2023,983
22110,2/24/2023,1714
22110,2/25/2023,1750
22110,2/26/2023,1771
22110,2/27/2023,2098
