Id,ActivityDay,ZoneName,Min,Max,Calories,Minutes
22115,3/20/2023,Cardio,138,166,40,6
22115,3/20/2023,Peak,166,220,0,0
22115,3/21/2023,Out of Range,30,116,2096,1383
22115,3/21/2023,Fat Burn,116,138,224,55
22115,3/21/2023,Cardio,138,166,5,1
22115,3/21/2023,Peak,166,220,0,0
22115,3/22/2023,Out of Range,30,117,1085,747
22115,3/22/2023,Fat Burn,117,139,15,5
22115,3/22/2023,Cardio,139,166,0,0
22115,3/22/2023,Peak,166,220,0,0
22116,2/25/2023,Out of Range,30,126,2544,1430
22116,2/25/2023,Fat Burn,126,144,43,9
22116,2/25/2023,Cardio,144,168,0,0
22116,2/25/2023,Peak,168,220,0,0
22116,2/26/2023,Out of Range,30,127,2229,1361
22116,2/26/2023,Fat Burn,127,145,251,42
22116,2/26/2023,Cardio,145,168,320,36
22116,2/26/2023,Peak,168,220,0,0
22116,2/27/2023,Out of Range,30,126,2914,1433
22116,2/27/2023,Fat Burn,126,145,31,6
22116,2/27/2023,Cardio,145,168,0,0
22116,2/27/2023,Peak,168,220,0,0
22116,2/28/2023,Out of Range,30,125,3128,1437
22116,2/28/2023,Fat Burn,125,144,9,2
22116,2/28/2023,Cardio,144,167,0,0
22116,2/28/2023,Peak,167,220,0,0
22116,3/1/2023,Out of Range,30,125,2791,1432
22116,3/1/2023,Fat Burn,125,144,38,7
22116,3/1/2023,Cardio,144,167,0,0
22116,3/1/2023,Peak,167,220,0,0
22116,3/2/2023,Out of Range,30,124,2753,1436
22116,3/2/2023,Fat Burn,124,143,15,2
22116,3/2/2023,Cardio,143,167,7,1
22116,3/2/2023,Peak,167,220,0,0
22116,3/3/2023,Out of Range,30,125,2644,1422
22116,3/3/2023,Fat Burn,125,144,84,16
22116,3/3/2023,Cardio,144,167,8,1
22116,3/3/2023,Peak,167,220,0,0
22116,3/4/2023,Out of Range,30,125,2542,1439
22116,3/4/2023,Fat Burn,125,144,0,0
22116,3/4/2023,Cardio,144,167,0,0
22116,3/4/2023,Peak,167,220,0,0
22116,3/5/2023,Out of Range,30,125,2927,1439
22116,3/5/2023,Fat Burn,125,144,0,0
22116,3/5/2023,Cardio,144,167,0,0
22116,3/5/2023,Peak,167,220,0,0
22116,3/6/2023,Out of Range,30,125,2617,1439
22116,3/6/2023,Fat Burn,125,144,0,0
22116,3/6/2023,Cardio,144,167,0,0
22116,3/6/2023,Peak,167,220,0,0
22116,3/7/2023,Out of Range,30,123,2899,1427
22116,3/7/2023,Fat Burn,123,143,0,0
22116,3/7/2023,Cardio,143,167,0,0
22116,3/7/2023,Peak,167,220,0,0
22116,3/8/2023,Out of Range,30,125,2605,1439
22116,3/8/2023,Fat Burn,125,144,0,0
22116,3/8/2023,Cardio,144,167,0,0
22116,3/8/2023,Peak,167,220,0,0
22116,3/9/2023,Out of Range,30,125,2824,1439
22116,3/9/2023,Fat Burn,125,144,0,0
22116,3/9/2023,Cardio,144,167,0,0
22116,3/9/2023,Peak,167,220,0,0
22116,3/10/2023,Out of Range,30,123,2718,1439
22116,3/10/2023,Fat Burn,123,143,0,0
22116,3/10/2023,Cardio,143,167,0,0
22116,3/10/2023,Peak,167,220,0,0
22116,3/11/2023,Out of Range,30,122,2256,1439
22116,3/11/2023,Fat Burn,122,142,0,0
22116,3/11/2023,Cardio,142,167,0,0
22116,3/11/2023,Peak,167,220,0,0
22116,3/12/2023,Out of Range,30,122,2679,1439
22116,3/12/2023,Fat Burn,122,142,0,0
22116,3/12/2023,Cardio,142,167,0,0
22116,3/12/2023,Peak,167,220,0,0
22116,3/13/2023,Out of Range,30,122,1991,1063
22116,3/13/2023,Fat Burn,122,142,0,0
22116,3/13/2023,Cardio,142,167,0,0
22116,3/13/2023,Peak,167,220,0,0
22116,3/14/2023,Out of Range,30,122,2347,1438
22116,3/14/2023,Fat Burn,122,142,4,1
22116,3/14/2023,Cardio,142,167,0,0
22116,3/14/2023,Peak,167,220,0,0
22116,3/15/2023,Out of Range,30,120,2534,1439
22116,3/15/2023,Fat Burn,120,141,0,0
22116,3/15/2023,Cardio,141,166,0,0
22116,3/15/2023,Peak,166,220,0,0
22116,3/16/2023,Out of Range,30,122,2362,1422
22116,3/16/2023,Fat Burn,122,142,88,17
22116,3/16/2023,Cardio,142,167,0,0
22116,3/16/2023,Peak,167,220,0,0
22116,3/17/2023,Out of Range,30,122,2733,1438
22116,3/17/2023,Fat Burn,122,142,4,1
22116,3/17/2023,Cardio,142,167,0,0
22116,3/17/2023,Peak,167,220,0,0
22116,3/18/2023,Out of Range,30,123,2571,1418
22116,3/18/2023,Fat Burn,123,142,123,21
22116,3/18/2023,Cardio,142,167,0,0
22116,3/18/2023,Peak,167,220,0,0
22116,3/19/2023,Out of Range,30,122,2220,1435
22116,3/19/2023,Fat Burn,122,142,22,4
22116,3/19/2023,Cardio,142,167,0,0
22116,3/19/2023,Peak,167,220,0,0
22116,3/20/2023,Out of Range,30,123,2871,1439
22116,3/20/2023,Fat Burn,123,143,0,0
22116,3/20/2023,Cardio,143,167,0,0
22116,3/20/2023,Peak,167,220,0,0
22116,3/21/2023,Out of Range,30,123,2973,1439
22116,3/21/2023,Fat Burn,123,143,0,0
22116,3/21/2023,Cardio,143,167,0,0
22116,3/21/2023,Peak,167,220,0,0
22116,3/22/2023,Out of Range,30,125,1482,797
22116,3/22/2023,Fat Burn,125,144,0,0
22116,3/22/2023,Cardio,144,167,0,0
22116,3/22/2023,Peak,167,220,0,0
22117,2/25/2023,Out of Range,30,113,2250,1434
22117,2/25/2023,Fat Burn,113,134,30,5
22117,2/25/2023,Cardio,134,161,0,0
22117,2/25/2023,Peak,161,220,0,0
22117,2/26/2023,Out of Range,30,113,2020,1439
22117,2/26/2023,Fat Burn,113,134,0,0
22117,2/26/2023,Cardio,134,161,0,0
22117,2/26/2023,Peak,161,220,0,0
22117,2/27/2023,Out of Range,30,112,2437,1438
22117,2/27/2023,Fat Burn,112,134,4,1
22117,2/27/2023,Cardio,134,160,0,0
22117,2/27/2023,Peak,160,220,0,0
22117,2/28/2023,Out of Range,30,112,2879,1430
22117,2/28/2023,Fat Burn,112,133,52,9
22117,2/28/2023,Cardio,133,160,0,0
22117,2/28/2023,Peak,160,220,0,0
22117,3/1/2023,Out of Range,30,112,2681,1438
22117,3/1/2023,Fat Burn,112,134,2,1
22117,3/1/2023,Cardio,134,160,0,0
22117,3/1/2023,Peak,160,220,0,0
22117,3/2/2023,Out of Range,30,113,2499,1432
22117,3/2/2023,Fat Burn,113,134,46,6
22117,3/2/2023,Cardio,134,161,8,1
22117,3/2/2023,Peak,161,220,0,0
22117,3/3/2023,Out of Range,30,112,2452,1432
22117,3/3/2023,Fat Burn,112,134,35,7
22117,3/3/2023,Cardio,134,160,0,0
22117,3/3/2023,Peak,160,220,0,0
22117,3/4/2023,Out of Range,30,114,2679,1437
22117,3/4/2023,Fat Burn,114,135,14,2
22117,3/4/2023,Cardio,135,161,0,0
22117,3/4/2023,Peak,161,220,0,0
22117,3/5/2023,Out of Range,30,113,2445,1438
22117,3/5/2023,Fat Burn,113,134,6,1
22117,3/5/2023,Cardio,134,161,0,0
22117,3/5/2023,Peak,161,220,0,0
22117,3/6/2023,Out of Range,30,112,2637,1437
22117,3/6/2023,Fat Burn,112,133,9,2
22117,3/6/2023,Cardio,133,160,0,0
22117,3/6/2023,Peak,160,220,0,0
22117,3/7/2023,Out of Range,30,112,2432,1436
22117,3/7/2023,Fat Burn,112,133,19,3
22117,3/7/2023,Cardio,133,160,0,0
22117,3/7/2023,Peak,160,220,0,0
22117,3/8/2023,Out of Range,30,112,2640,1428
22117,3/8/2023,Fat Burn,112,133,68,11
22117,3/8/2023,Cardio,133,160,0,0
22117,3/8/2023,Peak,160,220,0,0
22117,3/9/2023,Out of Range,30,111,2585,1426
22117,3/9/2023,Fat Burn,111,133,79,10
22117,3/9/2023,Cardio,133,160,32,3
22117,3/9/2023,Peak,160,220,0,0
22117,3/10/2023,Out of Range,30,111,2733,1439
22117,3/10/2023,Fat Burn,111,133,0,0
22117,3/10/2023,Cardio,133,160,0,0
22117,3/10/2023,Peak,160,220,0,0
22117,3/11/2023,Out of Range,30,111,2406,1439
22117,3/11/2023,Fat Burn,111,133,0,0
22117,3/11/2023,Cardio,133,160,0,0
22117,3/11/2023,Peak,160,220,0,0
22117,3/12/2023,Out of Range,30,112,1948,1439
22117,3/12/2023,Fat Burn,112,134,0,0
22117,3/12/2023,Cardio,134,160,0,0
22117,3/12/2023,Peak,160,220,0,0
22117,3/13/2023,Out of Range,30,112,2961,1428
22117,3/13/2023,Fat Burn,112,133,90,11
22117,3/13/2023,Cardio,133,160,0,0
22117,3/13/2023,Peak,160,220,0,0
22117,3/14/2023,Out of Range,30,111,2152,1435
22117,3/14/2023,Fat Burn,111,133,19,4
22117,3/14/2023,Cardio,133,160,0,0
22117,3/14/2023,Peak,160,220,0,0
22117,3/15/2023,Out of Range,30,111,1941,1439
22117,3/15/2023,Fat Burn,111,133,0,0
22117,3/15/2023,Cardio,133,160,0,0
22117,3/15/2023,Peak,160,220,0,0
22117,3/16/2023,Out of Range,30,111,1720,1439
22117,3/16/2023,Fat Burn,111,133,0,0
22117,3/16/2023,Cardio,133,160,0,0
22117,3/16/2023,Peak,160,220,0,0
22117,3/17/2023,Out of Range,30,111,1720,1439
22117,3/17/2023,Fat Burn,111,133,0,0
22117,3/17/2023,Cardio,133,160,0,0
22117,3/17/2023,Peak,160,220,0,0
22117,3/18/2023,Out of Range,30,111,1720,1439
22117,3/18/2023,Fat Burn,111,133,0,0
22117,3/18/2023,Cardio,133,160,0,0
22117,3/18/2023,Peak,160,220,0,0
22117,3/19/2023,Out of Range,30,111,1720,1439
22117,3/19/2023,Fat Burn,111,133,0,0
22117,3/19/2023,Cardio,133,160,0,0
22117,3/19/2023,Peak,160,220,0,0
22117,3/20/2023,Out of Range,30,111,1720,1439
22117,3/20/2023,Fat Burn,111,133,0,0
22117,3/20/2023,Cardio,133,160,0,0
22117,3/20/2023,Peak,160,220,0,0
22117,3/21/2023,Out of Range,30,111,1720,1439
22117,3/21/2023,Fat Burn,111,133,0,0
22117,3/21/2023,Cardio,133,160,0,0
22117,3/21/2023,Peak,160,220,0,0
22117,3/22/2023,Out of Range,30,111,930,779
22117,3/22/2023,Fat Burn,111,133,0,0
22117,3/22/2023,Cardio,133,160,0,0
22117,3/22/2023,Peak,160,220,0,0
22118,2/25/2023,Out of Range,30,114,2147,1401
22118,2/25/2023,Fat Burn,114,141,176,35
22118,2/25/2023,Cardio,141,174,19,3
22118,2/25/2023,Peak,174,220,0,0
22118,2/26/2023,Out of Range,30,116,1894,1389
22118,2/26/2023,Fat Burn,116,142,221,35
22118,2/26/2023,Cardio,142,175,119,15
22118,2/26/2023,Peak,175,220,0,0
22118,2/27/2023,Out of Range,30,115,1895,1439
22118,2/27/2023,Fat Burn,115,141,0,0
22118,2/27/2023,Cardio,141,175,0,0
22118,2/27/2023,Peak,175,220,0,0
22118,2/28/2023,Out of Range,30,115,2261,1434
22118,2/28/2023,Fat Burn,115,141,24,5
22118,2/28/2023,Cardio,141,175,0,0
22118,2/28/2023,Peak,175,220,0,0
22118,3/1/2023,Out of Range,30,114,2135,1362
22118,3/1/2023,Fat Burn,114,141,479,77
22118,3/1/2023,Cardio,141,174,0,0
22118,3/1/2023,Peak,174,220,0,0
22118,3/2/2023,Out of Range,30,114,2152,1430
22118,3/2/2023,Fat Burn,114,141,45,9
22118,3/2/2023,Cardio,141,174,0,0
22118,3/2/2023,Peak,174,220,0,0
22118,3/3/2023,Out of Range,30,114,2299,1432
22118,3/3/2023,Fat Burn,114,141,33,7
22118,3/3/2023,Cardio,141,174,0,0
22118,3/3/2023,Peak,174,220,0,0
22118,3/4/2023,Out of Range,30,115,1826,1187
22118,3/4/2023,Fat Burn,115,141,1055,175
22118,3/4/2023,Cardio,141,175,635,75
22118,3/4/2023,Peak,175,220,22,2
22118,3/5/2023,Out of Range,30,116,1846,1215
22118,3/5/2023,Fat Burn,116,142,735,128
22118,3/5/2023,Cardio,142,175,824,95
22118,3/5/2023,Peak,175,220,10,1
22118,3/6/2023,Out of Range,30,115,2117,1436
22118,3/6/2023,Fat Burn,115,141,17,3
22118,3/6/2023,Cardio,141,175,0,0
22118,3/6/2023,Peak,175,220,0,0
22118,3/7/2023,Out of Range,30,114,2234,1434
22118,3/7/2023,Fat Burn,114,141,18,5
22118,3/7/2023,Cardio,141,174,0,0
22118,3/7/2023,Peak,174,220,0,0
22118,3/8/2023,Out of Range,30,114,1951,1357
22118,3/8/2023,Fat Burn,114,141,312,48
22118,3/8/2023,Cardio,141,174,277,34
22118,3/8/2023,Peak,174,220,0,0
22118,3/9/2023,Out of Range,30,114,2159,1425
22118,3/9/2023,Fat Burn,114,141,80,14
22118,3/9/2023,Cardio,141,174,0,0
22118,3/9/2023,Peak,174,220,0,0
22118,3/10/2023,Out of Range,30,115,2446,1431
22118,3/10/2023,Fat Burn,115,141,27,8
22118,3/10/2023,Cardio,141,175,0,0
22118,3/10/2023,Peak,175,220,0,0
22118,3/11/2023,Out of Range,30,115,2023,1200
22118,3/11/2023,Fat Burn,115,141,944,165
22118,3/11/2023,Cardio,141,175,630,74
22118,3/11/2023,Peak,175,220,0,0
22118,3/12/2023,Out of Range,30,115,2229,1256
22118,3/12/2023,Fat Burn,115,142,670,126
22118,3/12/2023,Cardio,142,175,502,57
22118,3/12/2023,Peak,175,220,0,0
22118,3/13/2023,Out of Range,30,115,1801,1367
22118,3/13/2023,Fat Burn,115,141,336,51
22118,3/13/2023,Cardio,141,175,159,21
22118,3/13/2023,Peak,175,220,0,0
22118,3/14/2023,Out of Range,30,113,2171,1388
22118,3/14/2023,Fat Burn,113,140,232,51
22118,3/14/2023,Cardio,140,174,0,0
22118,3/14/2023,Peak,174,220,0,0
22118,3/15/2023,Out of Range,30,114,1968,1353
22118,3/15/2023,Fat Burn,114,141,268,43
22118,3/15/2023,Cardio,141,174,362,43
22118,3/15/2023,Peak,174,220,0,0
22118,3/16/2023,Out of Range,30,115,1841,1417
22118,3/16/2023,Fat Burn,115,141,105,21
22118,3/16/2023,Cardio,141,175,7,1
22118,3/16/2023,Peak,175,220,0,0
22118,3/17/2023,Out of Range,30,115,2093,1310
22118,3/17/2023,Fat Burn,115,142,583,114
22118,3/17/2023,Cardio,142,175,112,15
22118,3/17/2023,Peak,175,220,0,0
22118,3/18/2023,Out of Range,30,116,1732,1244
22118,3/18/2023,Fat Burn,116,142,892,151
22118,3/18/2023,Cardio,142,175,309,38
22118,3/18/2023,Peak,175,220,63,6
22118,3/19/2023,Out of Range,30,118,1570,1238
22118,3/19/2023,Fat Burn,118,143,62,16
22118,3/19/2023,Cardio,143,175,6,1
22118,3/19/2023,Peak,175,220,0,0
22119,2/25/2023,Out of Range,30,128,2367,1389
22119,2/25/2023,Fat Burn,128,146,269,50
22119,2/25/2023,Cardio,146,168,0,0
22119,2/25/2023,Peak,168,220,0,0
22119,2/26/2023,Out of Range,30,126,2318,1411
22119,2/26/2023,Fat Burn,126,145,151,28
22119,2/26/2023,Cardio,145,168,0,0
22119,2/26/2023,Peak,168,220,0,0
22119,2/27/2023,Out of Range,30,125,2742,1396
22119,2/27/2023,Fat Burn,125,144,247,43
22119,2/27/2023,Cardio,144,167,0,0
22119,2/27/2023,Peak,167,220,0,0
22119,2/28/2023,Out of Range,30,125,2897,1428
22119,2/28/2023,Fat Burn,125,144,67,11
22119,2/28/2023,Cardio,144,167,0,0
22119,2/28/2023,Peak,167,220,0,0
22119,3/1/2023,Out of Range,30,124,3059,1412
22119,3/1/2023,Fat Burn,124,143,155,27
22119,3/1/2023,Cardio,143,167,0,0
22119,3/1/2023,Peak,167,220,0,0
22119,3/2/2023,Out of Range,30,123,2832,1429
22119,3/2/2023,Fat Burn,123,142,58,10
22119,3/2/2023,Cardio,142,167,0,0
22119,3/2/2023,Peak,167,220,0,0
22119,3/3/2023,Out of Range,30,123,2719,1419
22119,3/3/2023,Fat Burn,123,142,105,19
22119,3/3/2023,Cardio,142,167,9,1
22119,3/3/2023,Peak,167,220,0,0
22119,3/4/2023,Out of Range,30,122,1954,1436
22119,3/4/2023,Fat Burn,122,142,11,3
22119,3/4/2023,Cardio,142,167,0,0
22119,3/4/2023,Peak,167,220,0,0
22119,3/5/2023,Out of Range,30,122,2283,1423
22119,3/5/2023,Fat Burn,122,142,83,16
22119,3/5/2023,Cardio,142,167,0,0
22119,3/5/2023,Peak,167,220,0,0
22119,3/6/2023,Out of Range,30,122,2896,1412
22119,3/6/2023,Fat Burn,122,142,140,27
22119,3/6/2023,Cardio,142,167,0,0
22119,3/6/2023,Peak,167,220,0,0
22119,3/7/2023,Out of Range,30,123,2729,1428
22119,3/7/2023,Fat Burn,123,142,55,11
22119,3/7/2023,Cardio,142,167,0,0
22119,3/7/2023,Peak,167,220,0,0
22119,3/8/2023,Out of Range,30,122,2380,1420
22119,3/8/2023,Fat Burn,122,142,102,19
22119,3/8/2023,Cardio,142,167,0,0
22119,3/8/2023,Peak,167,220,0,0
22119,3/9/2023,Out of Range,30,123,2617,1412
22119,3/9/2023,Fat Burn,123,142,143,27
22119,3/9/2023,Cardio,142,167,0,0
22119,3/9/2023,Peak,167,220,0,0
22119,3/10/2023,Out of Range,30,124,2804,1418
22119,3/10/2023,Fat Burn,124,143,118,21
22119,3/10/2023,Cardio,143,167,0,0
22119,3/10/2023,Peak,167,220,0,0
22119,3/11/2023,Out of Range,30,123,2310,1407
22119,3/11/2023,Fat Burn,123,142,189,32
22119,3/11/2023,Cardio,142,167,0,0
22119,3/11/2023,Peak,167,220,0,0
22119,3/12/2023,Out of Range,30,123,2216,1430
22119,3/12/2023,Fat Burn,123,142,47,9
22119,3/12/2023,Cardio,142,167,0,0
22119,3/12/2023,Peak,167,220,0,0
22119,3/13/2023,Out of Range,30,124,2166,1427
22119,3/13/2023,Fat Burn,124,143,63,12
22119,3/13/2023,Cardio,143,167,0,0
22119,3/13/2023,Peak,167,220,0,0
22119,3/14/2023,Out of Range,30,125,2372,1429
22119,3/14/2023,Fat Burn,125,144,44,10
22119,3/14/2023,Cardio,144,167,0,0
22119,3/14/2023,Peak,167,220,0,0
22119,3/15/2023,Out of Range,30,125,2323,1381
22119,3/15/2023,Fat Burn,125,144,362,58
22119,3/15/2023,Cardio,144,167,0,0
22119,3/15/2023,Peak,167,220,0,0
22119,3/16/2023,Out of Range,30,125,2076,1439
22119,3/16/2023,Fat Burn,125,144,0,0
22119,3/16/2023,Cardio,144,167,0,0
22119,3/16/2023,Peak,167,220,0,0
22119,3/17/2023,Out of Range,30,123,2348,1427
22119,3/17/2023,Fat Burn,123,143,70,12
22119,3/17/2023,Cardio,143,167,0,0
22119,3/17/2023,Peak,167,220,0,0
22119,3/18/2023,Out of Range,30,122,2467,1429
22119,3/18/2023,Fat Burn,122,142,56,10
22119,3/18/2023,Cardio,142,167,0,0
22119,3/18/2023,Peak,167,220,0,0
22119,3/19/2023,Out of Range,30,122,2096,1374
22119,3/19/2023,Fat Burn,122,142,403,63
22119,3/19/2023,Cardio,142,167,12,2
22119,3/19/2023,Peak,167,220,0,0
22119,3/20/2023,Out of Range,30,123,2566,1419
22119,3/20/2023,Fat Burn,123,142,101,20
22119,3/20/2023,Cardio,142,167,0,0
22119,3/20/2023,Peak,167,220,0,0
22119,3/21/2023,Out of Range,30,124,2725,1429
22119,3/21/2023,Fat Burn,124,143,45,10
22119,3/21/2023,Cardio,143,167,0,0
22119,3/21/2023,Peak,167,220,0,0
22119,3/22/2023,Out of Range,30,125,1446,765
22119,3/22/2023,Fat Burn,125,144,253,42
22119,3/22/2023,Cardio,144,167,0,0
22119,3/22/2023,Peak,167,220,0,0
22120,2/25/2023,Out of Range,30,107,1740,1323
22120,2/25/2023,Fat Burn,107,130,339,67
22120,2/25/2023,Cardio,130,159,330,41
22120,2/25/2023,Peak,159,220,75,8
22120,2/26/2023,Out of Range,30,108,1863,1431
22120,2/26/2023,Fat Burn,108,131,35,8
22120,2/26/2023,Cardio,131,159,0,0
22120,2/26/2023,Peak,159,220,0,0
22120,2/27/2023,Out of Range,30,108,2007,1396
22120,2/27/2023,Fat Burn,108,131,97,16
22120,2/27/2023,Cardio,131,159,193,27
22120,2/27/2023,Peak,159,220,0,0
22120,2/28/2023,Out of Range,30,108,2011,1398
22120,2/28/2023,Fat Burn,108,131,110,20
22120,2/28/2023,Cardio,131,159,151,21
22120,2/28/2023,Peak,159,220,0,0
22120,3/1/2023,Out of Range,30,108,1866,1439
22120,3/1/2023,Fat Burn,108,131,0,0
22120,3/1/2023,Cardio,131,159,0,0
22120,3/1/2023,Peak,159,220,0,0
22120,3/2/2023,Out of Range,30,108,1917,1366
22120,3/2/2023,Fat Burn,108,131,242,44
22120,3/2/2023,Cardio,131,159,206,29
22120,3/2/2023,Peak,159,220,0,0
22120,3/3/2023,Out of Range,30,108,1760,1439
22120,3/3/2023,Fat Burn,108,131,0,0
22120,3/3/2023,Cardio,131,159,0,0
22120,3/3/2023,Peak,159,220,0,0
22120,3/4/2023,Out of Range,30,108,1706,1329
22120,3/4/2023,Fat Burn,108,131,386,77
22120,3/4/2023,Cardio,131,159,250,32
22120,3/4/2023,Peak,159,220,9,1
22120,3/5/2023,Out of Range,30,107,1912,1413
22120,3/5/2023,Fat Burn,107,130,128,25
22120,3/5/2023,Cardio,130,159,6,1
22120,3/5/2023,Peak,159,220,0,0
22120,3/6/2023,Out of Range,30,107,1987,1395
22120,3/6/2023,Fat Burn,107,130,166,36
22120,3/6/2023,Cardio,130,159,43,8
22120,3/6/2023,Peak,159,220,0,0
22120,3/7/2023,Out of Range,30,106,1702,1122
22120,3/7/2023,Fat Burn,106,130,249,53
22120,3/7/2023,Cardio,130,159,204,27
22120,3/7/2023,Peak,159,220,0,0
22120,3/8/2023,Out of Range,30,106,1758,1425
22120,3/8/2023,Fat Burn,106,130,20,5
22120,3/8/2023,Cardio,130,159,65,9
22120,3/8/2023,Peak,159,220,0,0
22120,3/9/2023,Out of Range,30,106,2004,1368
22120,3/9/2023,Fat Burn,106,129,172,32
22120,3/9/2023,Cardio,129,159,287,37
22120,3/9/2023,Peak,159,220,18,2
22120,3/10/2023,Out of Range,30,106,1957,1425
22120,3/10/2023,Fat Burn,106,130,62,14
22120,3/10/2023,Cardio,130,159,0,0
22120,3/10/2023,Peak,159,220,0,0
22120,3/11/2023,Out of Range,30,108,1800,1435
22120,3/11/2023,Fat Burn,108,131,13,4
22120,3/11/2023,Cardio,131,159,0,0
22120,3/11/2023,Peak,159,220,0,0
22120,3/12/2023,Out of Range,30,109,544,557
22120,3/12/2023,Fat Burn,109,131,0,0
22120,3/12/2023,Cardio,131,160,0,0
22120,3/12/2023,Peak,160,220,0,0
22120,3/13/2023,Out of Range,30,109,1764,1367
22120,3/13/2023,Fat Burn,109,131,272,59
22120,3/13/2023,Cardio,131,160,82,12
22120,3/13/2023,Peak,160,220,7,1
22120,3/14/2023,Out of Range,30,110,1731,1425
22120,3/14/2023,Fat Burn,110,132,61,14
22120,3/14/2023,Cardio,132,160,0,0
22120,3/14/2023,Peak,160,220,0,0
22120,3/15/2023,Out of Range,30,109,1632,1378
22120,3/15/2023,Fat Burn,109,131,97,19
22120,3/15/2023,Cardio,131,160,7,1
22120,3/15/2023,Peak,160,220,0,0
22120,3/16/2023,Out of Range,30,108,1714,1427
22120,3/16/2023,Fat Burn,108,131,41,11
22120,3/16/2023,Cardio,131,159,4,1
22120,3/16/2023,Peak,159,220,0,0
22120,3/17/2023,Out of Range,30,108,1340,1439
22120,3/17/2023,Fat Burn,108,131,0,0
22120,3/17/2023,Cardio,131,159,0,0
22120,3/17/2023,Peak,159,220,0,0
22120,3/18/2023,Out of Range,30,106,1661,1369
22120,3/18/2023,Fat Burn,106,130,249,46
22120,3/18/2023,Cardio,130,159,183,23
22120,3/18/2023,Peak,159,220,9,1
22120,3/19/2023,Out of Range,30,105,1721,1423
22120,3/19/2023,Fat Burn,105,129,91,16
22120,3/19/2023,Cardio,129,159,0,0
22120,3/19/2023,Peak,159,220,0,0
22120,3/20/2023,Out of Range,30,106,1957,1402
22120,3/20/2023,Fat Burn,106,129,174,32
22120,3/20/2023,Cardio,129,159,34,5
22120,3/20/2023,Peak,159,220,0,0
22120,3/21/2023,Out of Range,30,106,1953,1383
22120,3/21/2023,Fat Burn,106,129,165,35
22120,3/21/2023,Cardio,129,159,153,21
22120,3/21/2023,Peak,159,220,0,0
22120,3/22/2023,Out of Range,30,106,1186,803
22120,3/22/2023,Fat Burn,106,130,0,0
22120,3/22/2023,Cardio,130,159,0,0
22120,3/22/2023,Peak,159,220,0,0
22202,2/25/2023,Out of Range,30,106,2001,1439
22202,2/25/2023,Fat Burn,106,130,0,0
22202,2/25/2023,Cardio,130,159,0,0
22202,2/25/2023,Peak,159,220,0,0
22202,2/26/2023,Out of Range,30,107,2215,1435
22202,2/26/2023,Fat Burn,107,131,19,4
22202,2/26/2023,Cardio,131,161,0,0
22202,2/26/2023,Peak,161,220,0,0
22202,2/27/2023,Out of Range,30,107,2223,1439
22202,2/27/2023,Fat Burn,107,131,0,0
22202,2/27/2023,Cardio,131,161,0,0
22202,2/27/2023,Peak,161,220,0,0
22202,2/28/2023,Out of Range,30,108,2682,1439
22202,2/28/2023,Fat Burn,108,131,0,0
22202,2/28/2023,Cardio,131,161,0,0
22202,2/28/2023,Peak,161,220,0,0
22202,3/1/2023,Out of Range,30,108,2298,1439
22202,3/1/2023,Fat Burn,108,132,0,0
22202,3/1/2023,Cardio,132,161,0,0
22202,3/1/2023,Peak,161,220,0,0
22202,3/2/2023,Out of Range,30,107,2292,1439
22202,3/2/2023,Fat Burn,107,131,0,0
22202,3/2/2023,Cardio,131,161,0,0
22202,3/2/2023,Peak,161,220,0,0
22202,3/3/2023,Out of Range,30,106,2658,1429
22202,3/3/2023,Fat Burn,106,130,69,10
22202,3/3/2023,Cardio,130,160,0,0
22202,3/3/2023,Peak,160,220,0,0
22202,3/4/2023,Out of Range,30,106,2783,1437
22202,3/4/2023,Fat Burn,106,130,15,2
22202,3/4/2023,Cardio,130,160,0,0
22202,3/4/2023,Peak,160,220,0,0
22202,3/5/2023,Out of Range,30,105,2436,1382
22202,3/5/2023,Fat Burn,105,130,269,52
22202,3/5/2023,Cardio,130,160,35,5
22202,3/5/2023,Peak,160,220,0,0
22202,3/6/2023,Out of Range,30,105,2436,1425
22202,3/6/2023,Fat Burn,105,130,100,14
22202,3/6/2023,Cardio,130,160,0,0
22202,3/6/2023,Peak,160,220,0,0
22202,3/7/2023,Out of Range,30,106,2503,1436
22202,3/7/2023,Fat Burn,106,130,12,3
22202,3/7/2023,Cardio,130,160,0,0
22202,3/7/2023,Peak,160,220,0,0
22202,3/8/2023,Out of Range,30,107,2469,1433
22202,3/8/2023,Fat Burn,107,131,20,3
22202,3/8/2023,Cardio,131,161,31,3
22202,3/8/2023,Peak,161,220,0,0
22202,3/9/2023,Out of Range,30,107,2344,1436
22202,3/9/2023,Fat Burn,107,131,16,3
22202,3/9/2023,Cardio,131,161,0,0
22202,3/9/2023,Peak,161,220,0,0
22202,3/10/2023,Out of Range,30,107,2252,1434
22202,3/10/2023,Fat Burn,107,131,25,5
22202,3/10/2023,Cardio,131,161,0,0
22202,3/10/2023,Peak,161,220,0,0
22202,3/11/2023,Out of Range,30,107,2138,1410
22202,3/11/2023,Fat Burn,107,131,175,29
22202,3/11/2023,Cardio,131,161,0,0
22202,3/11/2023,Peak,161,220,0,0
22202,3/12/2023,Out of Range,30,108,2426,1423
22202,3/12/2023,Fat Burn,108,131,82,15
22202,3/12/2023,Cardio,131,161,9,1
22202,3/12/2023,Peak,161,220,0,0
