Id,SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
10704,11/22/22,1,335,361
10704,11/23/22,1,566,625
10704,11/25/22,1,58,66
10704,11/26/22,1,614,695
10704,11/27/22,1,384,426
10704,11/28/22,1,493,534
10704,11/29/22,1,156,170
10704,11/30/22,1,429,495
10704,12/1/22,1,401,443
10704,12/2/22,1,463,519
10704,12/3/22,1,626,641
10704,12/4/22,2,307,321
10704,12/7/22,3,689,750
10704,12/8/22,1,379,417
10704,12/9/22,1,528,560
10704,12/10/22,2,568,599
10704,12/12/22,1,192,200
10704,12/13/22,1,453,465
10704,12/14/22,2,428,449
10704,12/15/22,1,200,218
10704,12/16/22,1,582,624
10704,12/17/22,1,415,440
10704,12/18/22,1,575,620
10704,12/19/22,1,88,101
10704,12/20/22,1,552,605
10704,12/21/22,1,207,218
10704,12/23/22,1,409,441
10704,12/25/22,1,438,471
10704,12/26/22,1,604,693
10704,12/27/22,1,246,271
10801,11/2/22,1,438,461
10801,11/3/22,1,370,380
10801,11/4/22,1,505,535
10801,11/5/22,1,643,658
10801,11/6/22,1,540,551
10801,11/7/22,1,537,552
10801,11/8/22,1,472,499
10801,11/9/22,1,462,483
10801,11/10/22,1,431,444
10801,11/11/22,1,576,583
10801,11/12/22,1,504,514
10801,11/13/22,1,571,593
10801,11/14/22,1,479,504
10801,11/15/22,1,503,532
10801,11/16/22,1,515,540
10801,11/17/22,1,692,760
10801,11/18/22,1,530,548
10801,11/19/22,1,464,469
10801,11/20/22,1,578,587
10801,11/21/22,1,399,427
10801,11/22/22,1,526,538
10801,11/24/22,1,670,704
10801,11/25/22,1,547,559
10801,11/26/22,1,566,618
10801,11/27/22,1,506,518
10801,11/28/22,1,471,511
10801,11/29/22,1,496,526
10801,11/30/22,1,504,524
10801,12/1/22,1,500,533
10801,12/2/22,1,530,546
10801,12/3/22,1,533,559
10801,12/4/22,1,533,551
10801,12/5/22,1,442,480
10801,12/8/22,1,495,516
10801,12/9/22,1,481,511
10801,12/10/22,1,564,579
10801,12/11/22,2,572,596
10801,12/12/22,1,506,528
10801,12/13/22,1,495,522
10801,12/14/22,1,465,490
10801,12/21/22,1,459,475
10801,12/22/22,1,731,777
10801,12/23/22,1,584,608
10801,12/24/22,1,579,603
10801,12/25/22,3,783,815
10801,12/26/22,1,319,340
10801,12/27/22,1,541,563
10801,1/11/23,1,246,257
10801,1/12/23,1,464,515
10801,1/13/23,1,391,411
10801,1/14/23,1,593,605
10801,1/16/23,1,576,590
10801,1/17/23,1,479,503
10802,11/1/22,1,322,370
10802,11/2/22,1,428,472
10802,11/3/22,1,408,458
10802,11/5/22,1,345,417
10802,11/7/22,1,330,376
10802,11/8/22,2,610,693
10802,11/9/22,1,354,402
10802,11/11/22,1,437,493
10802,11/15/22,1,98,116
10802,11/16/22,1,195,234
10802,11/17/22,1,220,236
10802,11/19/22,1,442,523
10802,11/22/22,1,342,432
10802,11/29/22,1,384,438
10802,11/30/22,1,392,469
10802,12/1/22,1,309,393
10802,12/2/22,1,437,518
10803,10/20/22,1,547,586
10803,10/25/22,1,457,506
10803,10/26/22,1,514,553
10803,10/28/22,1,524,613
10803,10/29/22,1,520,563
10803,10/30/22,1,482,525
10803,11/1/22,1,452,510
10803,11/2/22,1,544,597
10803,11/3/22,1,330,374
10803,11/5/22,1,587,613
10803,11/11/22,1,500,537
10803,11/15/22,1,375,404
10803,11/16/22,1,244,269
10803,11/17/22,2,481,531
10803,11/18/22,1,498,575
10803,11/30/22,1,519,548
10804,11/2/22,1,380,409
10804,11/3/22,1,361,389
10804,11/4/22,1,430,461
10804,11/5/22,1,523,557
10804,11/6/22,1,434,459
10804,11/7/22,1,496,537
10804,11/8/22,1,447,469
10804,11/9/22,1,390,413
10804,11/10/22,1,440,457
10804,11/12/22,1,403,435
10804,11/13/22,1,555,604
10804,11/14/22,2,269,284
10804,11/15/22,1,460,487
10804,11/16/22,1,419,442
10804,11/17/22,1,273,310
10804,11/18/22,1,549,576
10804,11/19/22,1,418,455
10804,11/20/22,1,411,453
10804,11/21/22,1,418,450
10804,11/22/22,1,393,415
10804,11/23/22,1,445,476
10804,11/25/22,1,467,482
10804,11/26/22,1,344,365
10804,11/27/22,1,472,501
10804,11/28/22,1,417,441
10804,11/29/22,1,462,485
10804,11/30/22,1,366,395
10804,12/1/22,1,336,358
10804,12/2/22,1,332,347
10804,12/3/22,1,366,395
10804,12/4/22,1,369,395
10804,12/5/22,1,317,376
10804,12/6/22,1,267,282
10804,12/7/22,1,424,448
10804,12/8/22,1,412,434
10804,12/9/22,1,457,478
10804,12/10/22,1,385,411
10804,12/11/22,1,627,663
10804,12/12/22,1,428,463
